# Fermi Energy: 6.456943
# Segment boundaries (k-distance): 0.000000 0.866000 1.866000 2.219600 3.280200
# Segment labels: L $\Gamma$ X K $\Gamma$
    3.1936     6.3516
    3.2153     6.3857
    3.2369     6.4119
    3.2586     6.4329

    0.0000     8.0156
    0.0173     8.0136
    0.0346     8.0173
    0.0520     8.0198
    0.0693     8.0291
    0.0866     8.0351
    0.1039     8.0416
    0.1212     8.0630
    0.1386     8.0676
    0.1559     8.0810
    0.1732     8.0997
    0.1905     8.1104
    0.2078     8.1312
    0.2252     8.1525
    0.2425     8.1733
    0.2598     8.1985
    0.2771     8.2261
    0.2944     8.2482
    0.3118     8.2818
    0.3291     8.3130
    0.3464     8.3349
    0.3637     8.3667
    0.3810     8.3988
    0.3984     8.4336
    0.4157     8.4683
    0.4330     8.5076
    0.4503     8.5401
    0.4676     8.5804
    0.4850     8.6177
    0.5023     8.6572
    0.5196     8.6944
    0.5369     8.7378
    0.5542     8.7729
    0.5716     8.8160
    0.5889     8.8515
    0.6062     8.8880
    0.6235     8.9262
    0.6409     8.9556
    0.6582     8.9873
    0.6755     9.0172
    0.6928     9.0401
    0.7101     9.0645
    0.7275     9.0764
    0.7448     9.0867
    0.7621     9.0883
    0.7794     9.0753
    0.7967     9.0590
    0.8141     9.0367
    0.8314     9.0163
    0.8487     9.0062
    0.8660     9.0074
    0.8660     9.0074
    0.8860     9.0026
    0.9060     8.9862
    0.9260     8.9671
    0.9460     8.9404
    0.9660     8.9040
    0.9860     8.8512
    1.0060     8.8011
    1.0260     8.7420
    1.0460     8.6802
    1.0660     8.6198
    1.0860     8.5478
    1.1060     8.4746
    1.1260     8.4016
    1.1460     8.3244
    1.1660     8.2521
    1.1860     8.1750
    1.2060     8.0997
    1.2260     8.0243
    1.2460     7.9510
    1.2660     7.8764
    1.2860     7.8064
    1.3060     7.7373
    1.3260     7.6686
    1.3460     7.6006
    1.3660     7.5398
    1.3860     7.4784
    1.4060     7.4195
    1.4260     7.3647
    1.4460     7.3122
    1.4660     7.2645
    1.4860     7.2183
    1.5060     7.1771
    1.5260     7.1375
    1.5460     7.1027
    1.5660     7.0710
    1.5860     7.0479
    1.6060     7.0178
    1.6260     7.0010
    1.6460     6.9851
    1.6660     6.9736
    1.6860     6.9630
    1.7060     6.9600
    1.7260     6.9651
    1.7460     6.9715
    1.7660     6.9782
    1.7860     6.9963
    1.8060     7.0107
    1.8260     7.0360
    1.8460     7.0643
    1.8660     7.0982
    1.8731     7.0959
    1.8801     7.0990
    1.8872     7.1054
    1.8943     7.1012
    1.9014     7.1044
    1.9084     7.1090
    1.9155     7.1102
    1.9226     7.1118
    1.9296     7.1159
    1.9367     7.1259
    1.9438     7.1256
    1.9509     7.1293
    1.9579     7.1329
    1.9650     7.1388
    1.9721     7.1425
    1.9791     7.1515
    1.9862     7.1594
    1.9933     7.1666
    2.0004     7.1772
    2.0074     7.1828
    2.0145     7.1920
    2.0216     7.1973
    2.0286     7.2136
    2.0357     7.2177
    2.0428     7.2291
    2.0498     7.2396
    2.0569     7.2461
    2.0640     7.2633
    2.0711     7.2709
    2.0781     7.2837
    2.0852     7.2960
    2.0923     7.3087
    2.0993     7.3273
    2.1064     7.3351
    2.1135     7.3505
    2.1206     7.3685
    2.1276     7.3815
    2.1347     7.3924
    2.1418     7.4104
    2.1488     7.4263
    2.1559     7.4413
    2.1630     7.4645
    2.1701     7.4733
    2.1771     7.4952
    2.1842     7.5156
    2.1913     7.5317
    2.1983     7.5442
    2.2054     7.5662
    2.2125     7.5945
    2.2196     7.6038
    2.2412     7.5852
    2.2628     7.5715
    2.2845     7.5649
    2.3061     7.5653
    2.3278     7.5649
    2.3494     7.5673
    2.3711     7.5773
    2.3927     7.5922
    2.4144     7.6113
    2.4360     7.6405
    2.4577     7.6608
    2.4793     7.6867
    2.5009     7.7206
    2.5226     7.7567
    2.5442     7.7903
    2.5659     7.8265
    2.5875     7.8616
    2.6092     7.9000
    2.6308     7.9501
    2.6525     7.9795
    2.6741     8.0167
    2.6958     8.0533
    2.7174     8.0969
    2.7391     8.1237
    2.7607     8.1609
    2.7823     8.1976
    2.8040     8.2347
    2.8256     8.2678
    2.8473     8.3036
    2.8689     8.3390
    2.8906     8.3814
    2.9122     8.4219
    2.9339     8.4614
    2.9555     8.5050
    2.9772     8.5510
    2.9988     8.5907
    3.0204     8.6356
    3.0421     8.6858
    3.0637     8.7297
    3.0854     8.7752
    3.1070     8.8186
    3.1287     8.8574
    3.1503     8.8910
    3.1720     8.9237
    3.1936     8.9584
    3.2153     8.9763
    3.2369     8.9910
    3.2586     9.0023

    0.0000     9.7663
    0.0173     9.7651
    0.0346     9.7708
    0.0520     9.7750
    0.0693     9.7801
    0.0866     9.7922
    0.1039     9.7970
    0.1212     9.8091
    0.1386     9.8227
    0.1559     9.8330
    0.1732     9.8448
    0.1905     9.8602
    0.2078     9.8779
    0.2252     9.8911
    0.2425     9.9075
    0.2598     9.9235
    0.2771     9.9363
    0.2944     9.9470
    0.3118     9.9580
    0.3291     9.9681
    0.3464     9.9748
    0.3637     9.9782
    0.3810     9.9766
    0.3984     9.9745
    0.4157     9.9682
    0.4330     9.9556
    0.4503     9.9341
    0.4676     9.9140
    0.4850     9.8848
    0.5023     9.8541
    0.5196     9.8137
    0.5369     9.7694
    0.5542     9.7276
    0.5716     9.6810
    0.5889     9.6268
    0.6062     9.5740
    0.6235     9.5191
    0.6409     9.4627
    0.6582     9.4077
    0.6755     9.3520
    0.6928     9.3019
    0.7101     9.2515
    0.7275     9.2055
    0.7448     9.1598
    0.7621     9.1223
    0.7794     9.0851
    0.7967     9.0604
    0.8141     9.0388
    0.8314     9.0182
    0.8487     9.0086
    0.8660     9.0084
    0.8660     9.0084
    0.8860     9.0144
    0.9060     9.0439
    0.9260     9.0914
    0.9460     9.1564
    0.9660     9.2398
    0.9860     9.3310
    1.0060     9.4371
    1.0260     9.5528
    1.0460     9.6779
    1.0660     9.8089
    1.0860     9.9493
    1.1060    10.0977
    1.1260    10.2409
    1.1460    10.3915
    1.1660    10.5527
    1.1860    10.7133
    1.2060    10.7600
    1.2260    10.6299
    1.2460    10.4947
    1.2660    10.3438
    1.2860    10.1850
    1.3060    10.0268
    1.3260     9.8689
    1.3460     9.7117
    1.3660     9.5543
    1.3860     9.4056
    1.4060     9.2508
    1.4260     9.1022
    1.4460     8.9577
    1.4660     8.8268
    1.4860     8.6865
    1.5060     8.5626
    1.5260     8.4362
    1.5460     8.3098
    1.5660     8.1938
    1.5860     8.0902
    1.6060     7.9836
